startDate,onlineExclusive,colorName,unbxd_color_mapping,color,selling_price,domainUrl,variantUpc,categoryType,productUrl,occasion,parentProductId,keywords,inStoreInventoryCount,category,availability,promoMessage,size,sku,backOrderable,productDescription,catlevel2Name,displaySalePrice,title,pattern,description,colorCode,productImage,categoryAll,valid,limitedQuantity,unbxd_color_for_category,sortPrice,type,newProduct,productId,catlevel3,onlineInventoryCount,is_oos_product,category_meta_data,price,neckline,catlevel3Name,ipClassStyle,imageFile,productURL,catlevel1Name,collection,variantSku,storeAvailability,isActive,sizing,catlevel2,colorSwatch,lifestyle,name,recs_availability,gender,imageUrl,productInventory,colors,categoryId,parentProduct,salePrice,giftable,promote_metric,sleeveLength,displayPrice,test_colors,petites,listPrice,uniqueId,timeStamp_unbxd,unbxdFeedId,categoryPath1,categoryPath1_fq,categoryPath,3_unbxd_bool,3_unbxd_sku,autosuggest,autosuggest_unstemmed,3_unbxd_text,1_unbxd_text,doctype,2_unbxd_text,_version_,parent_unbxd,fit,styleRefinement,rise,legShape,onlineExclusivePromoMsg,crossRelProductURL,crossRelDetailMessage
20070304,FALSE,"['White', 'Pitch Black', 'Ivory']","['Black::https://images.express.com/is/image/expressfashion/0086_06416500_0058?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon', 'White::https://images.express.com/is/image/expressfashion/0086_06416500_0001?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon', 'White::https://images.express.com/is/image/expressfashion/0086_06416500_0003?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon']","['White', 'Black']",[9.95],//www.express.com/clothing/women/best-loved-bra-cami/pro/6416500/cat430028,"['0086_06416500_0001', '0086_06416500_0058', '0086_06416500_0003']",Tops,/clothing/women/best-loved-bra-cami/pro/6416500/cat430028,Casual,6416500,"['Women', 'Yoga', 'Spring Break']",37198,"['Tops', 'Gifts Under $20 ', 'Stocking Stuffers', 'Express Essentials ', 'Gifts Under $30', ""ALL WOMEN'S REG PRODUCT"", 'Camis', 'W - SELECT CASUAL KNIT TOPS BOGO 50% OFF -', 'Gifts For Her ', 'Camis & Tanks', '*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21', 'Express for Business - B2B']",TRUE,Price Reflects 50% Off,"['XXS', 'XL', 'XXS Petite', 'M', 'L', 'S', 'XL Petite', 'XS']",6416500,['False'],"Stretch cotton comfort, a casual-sexy fitted cut and some built-in support make this cami an ideal start for your layered looks. Wear it your way.",Tops,$9.95,best loved bra cami,Solid,"Stretch cotton comfort, a casual-sexy fitted cut and some built-in support make this cami an ideal start for your layered looks. Wear it your way.","['1', '3', '58']","https://images.express.com/is/image/expressfashion/0086_06416500_0001?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon","['Tops', 'Gifts Under $20 ', 'Stocking Stuffers', 'Express Essentials ', 'Gifts Under $30', ""ALL WOMEN'S REG PRODUCT"", 'Camis', 'W - SELECT CASUAL KNIT TOPS BOGO 50% OFF -', 'Gifts For Her ', 'Camis & Tanks', '*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21', 'Express for Business - B2B']",TRUE,FALSE,Ivory,9.95,Camis,FALSE,6416500,['Camis & Tanks'],3156,FALSE,"{""cat4320003"": {""totalProductCount"": 231, ""categoryName"": ""ALL WOMEN'S REG PRODUCT"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4320003""}, ""cat1850010"": {""totalProductCount"": 110, ""categoryName"": ""Camis & Tanks"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": ""womens camis and tanks"", ""h1CategoryName"": ""Camis And Tank Tops"", ""categoryId"": ""cat1850010""}, ""cat1920044"": {""totalProductCount"": 35, ""categoryName"": ""Camis"", ""navigable"": true, ""viewAllChildProducts"": true, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Camis"", ""categoryId"": ""cat1920044""}, ""cat4620005"": {""totalProductCount"": 60, ""categoryName"": ""Express for Business - B2B"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4620005""}, ""cat4170015"": {""totalProductCount"": 11, ""categoryName"": ""Express Essentials "", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Women's Wardrobe Essentials"", ""categoryId"": ""cat4170015""}, ""cat4310015"": {""totalProductCount"": 497, ""categoryName"": ""*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4310015""}, ""cat430028"": {""totalProductCount"": 559, ""categoryName"": ""Tops"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Tops"", ""categoryId"": ""cat430028""}, ""cat4740002"": {""totalProductCount"": 66, ""categoryName"": ""Gifts Under $20 "", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4740002""}, ""cat3590009"": {""totalProductCount"": 9, ""categoryName"": ""W - SELECT CASUAL KNIT TOPS BOGO 50% OFF -"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat3590009""}, ""cat1910030"": {""totalProductCount"": 37, ""categoryName"": ""Gifts For Her "", ""navigable"": true, ""viewAllChildProducts"": true, ""seoCategoryName"": null, ""h1CategoryName"": ""Holidays Gifts For Her"", ""categoryId"": ""cat1910030""}, ""cat1700043"": {""totalProductCount"": 65, ""categoryName"": ""Stocking Stuffers"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Stocking Stuffers for Women"", ""categoryId"": ""cat1700043""}, ""cat1700040"": {""totalProductCount"": 106, ""categoryName"": ""Gifts Under $30"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Gifts Under $30 "", ""categoryId"": ""cat1700040""}}",19.9,Scoop,Camis & Tanks,['6416500'],0086_06416500_0001,/clothing/women/best-loved-bra-cami/pro/6416500/cat430028,women,April,"['19268156', '86194600', '86411817', '75738608', '86225935', '75738598', '86225922', '86225948', '75738611', '86411833', '86420811', '19268101', '86225919', '75738624', '75738585']","['In Store', 'Online']",TRUE,Regular,['Tops'],"['White::0086_06416500_0001', 'Pitch Black::0086_06416500_0058', 'Ivory::0086_06416500_0003']",Basic,best loved bra cami,TRUE,['women'],"['https://images.express.com/is/image/expressfashion/0086_06416500_0001?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon']",3156,"['{""color"": ""Ivory"", ""skuUpc"": ""0086_06416500_0003"", ""defaultSku"": false}', '{""color"": ""White"", ""skuUpc"": ""0086_06416500_0001"", ""defaultSku"": true}', '{""color"": ""Pitch Black"", ""skuUpc"": ""0086_06416500_0058"", ""defaultSku"": false}']","['cat430028', 'cat4740002', 'cat1700043', 'cat4170015', 'cat1700040', 'cat4320003', 'cat1920044', 'cat3590009', 'cat1910030', 'cat1850010', 'cat4310015', 'cat4620005']",TRUE,$9.95,FALSE,TRUE,Sleeveless,$19.90,"['Ivory::0086_06416500_0003::False', 'White::0086_06416500_0001::True', 'Pitch Black::0086_06416500_0058::False']",FALSE,$19.90,6416500,1.58471E+12,9dbd1262-0541-45c7-8d56-2efe44e5f3ac,"['cat1700043', 'cat4310015', 'cat4620005', 'cat4740002', 'cat1700040', 'cat4170015', 'cat430028', 'cat1850010', 'cat1910030', 'cat1920044', 'cat4320003', 'cat3590009']","['cat1700043', 'cat4310015', 'cat4620005', 'cat4740002', 'cat1700040', 'cat4170015', 'cat430028', 'cat1850010', 'cat1910030', 'cat1920044', 'cat4320003', 'cat3590009']","['cat1700043', 'cat4310015', 'cat4620005', 'cat4740002', 'cat1700040', 'cat4170015', 'cat430028', 'cat1850010', 'cat1910030', 'cat1920044', 'cat4320003', 'cat3590009']",['true'],"['86420811', '86194600', '19268156', '19268101', '6416500', '75738608', '86225919', '75738624', '86411833', '75738611', '75738598', '86225948', '86225935', '75738585', '86225922', '86411817']",best loved bra cami,best loved bra cami,"['Camis', 'Camis & Tanks', '0086_06416500_0058', '0086_06416500_0003', '0086_06416500_0001']","['Women', 'Scoop', 'Casual', 'Black', 'L', 'M', 'Spring Break', 'Solid', 'XXS', 'White', 'S', 'XL', 'Ivory', 'XL Petite', 'Sleeveless', 'Pitch Black', 'Yoga', 'XS', 'XXS Petite']",POPULAR_PRODUCTS,"['cat4620005', 'cat430028', 'cat1850010', 'cat1910030', 'cat3590009', 'cat1700043', 'cat4310015', 'cat4740002', 'cat1700040', 'cat4170015', 'Tops', 'best loved bra cami', 'cat1920044', 'women', 'cat4320003']",1.66169E+18,TRUE,,,,,,,
19000100,FALSE,"['White', 'Pitch Black']","['Black::https://images.express.com/is/image/expressfashion/0097_09791754_0058?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon', 'White::https://images.express.com/is/image/expressfashion/0097_09791754_0001?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon']","['White', 'Black']",[34.93],//www.express.com/clothing/women/slim-fit-convertible-sleeve-portofino-shirt/pro/9791754/cat430028,"['0097_09791754_0058', '0097_09791754_0001']",Tops,/clothing/women/slim-fit-convertible-sleeve-portofino-shirt/pro/9791754/cat430028,Wear to Work,9791754,,8848,"['Tops', 'Portofino Shirts', 'Special Sale', 'Express Essentials ', ""ALL WOMEN'S REG PRODUCT"", 'Casual Friday', 'Work Shirts', 'Slim Fit Portofino Shirts', '*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21', 'Express for Business - B2B']",TRUE,Price Reflects 30% Off,"['XXS', 'XL', 'M', 'L', 'L Petite', 'S', 'XL Petite', 'XS']",9791754,['False'],"A merger of classic shirt confidence and effortlessly sexy style, this slim cut of our best-selling Portofino Shirt is tailored for a contemporary fit. Tucks perfectly into a pencil skirt or jean.",Tops,$34.93,slim fit convertible sleeve portofino shirt,Solid,"A merger of classic shirt confidence and effortlessly sexy style, this slim cut of our best-selling Portofino Shirt is tailored for a contemporary fit. Tucks perfectly into a pencil skirt or jean.","['1', '58']","https://images.express.com/is/image/expressfashion/0097_09791754_0058?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon","['Tops', 'Portofino Shirts', 'Special Sale', 'Express Essentials ', ""ALL WOMEN'S REG PRODUCT"", 'Casual Friday', 'Work Shirts', 'Slim Fit Portofino Shirts', '*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21', 'Express for Business - B2B']",TRUE,FALSE,White,34.93,Shirts,FALSE,9791754,['Portofino Shirts'],5737,FALSE,"{""cat4320003"": {""totalProductCount"": 231, ""categoryName"": ""ALL WOMEN'S REG PRODUCT"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4320003""}, ""cat3330002"": {""totalProductCount"": 16, ""categoryName"": ""Special Sale"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Special Sale"", ""categoryId"": ""cat3330002""}, ""cat2410011"": {""totalProductCount"": 13, ""categoryName"": ""Slim Fit Portofino Shirts"", ""navigable"": true, ""viewAllChildProducts"": true, ""seoCategoryName"": null, ""h1CategoryName"": ""Slim Fit Portofino Shirts"", ""categoryId"": ""cat2410011""}, ""cat1910074"": {""totalProductCount"": 154, ""categoryName"": ""Work Shirts"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Work Shirts"", ""categoryId"": ""cat1910074""}, ""cat4620005"": {""totalProductCount"": 60, ""categoryName"": ""Express for Business - B2B"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4620005""}, ""cat1660006"": {""totalProductCount"": 20, ""categoryName"": ""Portofino Shirts"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Portofino Shirts "", ""categoryId"": ""cat1660006""}, ""cat4170015"": {""totalProductCount"": 11, ""categoryName"": ""Express Essentials "", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Women's Wardrobe Essentials"", ""categoryId"": ""cat4170015""}, ""cat4310015"": {""totalProductCount"": 497, ""categoryName"": ""*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4310015""}, ""cat430028"": {""totalProductCount"": 559, ""categoryName"": ""Tops"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Tops"", ""categoryId"": ""cat430028""}, ""cat4110001"": {""totalProductCount"": 4, ""categoryName"": ""Casual Friday"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Women's Casual Friday"", ""categoryId"": ""cat4110001""}}",49.9,Button Down,Portofino Shirts,['9791754'],0097_09791754_0058,/clothing/women/slim-fit-convertible-sleeve-portofino-shirt/pro/9791754/cat430028,women,,"['97086299', '97086202', '97086260', '97086215', '97086189', '97086257', '19338552', '97086228', '97086231', '97086273', '97086286', '19338545', '97086192']","['In Store', 'Online']",TRUE,Extended Sizes,['Tops'],"['Pitch Black::0097_09791754_0058', 'White::0097_09791754_0001']",Basic,slim fit convertible sleeve portofino shirt,TRUE,['women'],"['https://images.express.com/is/image/expressfashion/0097_09791754_0058?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon']",5737,"['{""color"": ""White"", ""skuUpc"": ""0097_09791754_0001"", ""defaultSku"": false}', '{""color"": ""Pitch Black"", ""skuUpc"": ""0097_09791754_0058"", ""defaultSku"": true}']","['cat430028', 'cat1660006', 'cat3330002', 'cat4170015', 'cat4320003', 'cat4110001', 'cat1910074', 'cat2410011', 'cat4310015', 'cat4620005']",TRUE,$34.93,FALSE,TRUE,Long,$49.90,"['White::0097_09791754_0001::False', 'Pitch Black::0097_09791754_0058::True']",FALSE,$49.90,9791754,1.58471E+12,9dbd1262-0541-45c7-8d56-2efe44e5f3ac,"['cat2410011', 'cat4310015', 'cat4620005', 'cat1660006', 'cat4170015', 'cat430028', 'cat3330002', 'cat4110001', 'cat1910074', 'cat4320003']","['cat2410011', 'cat4310015', 'cat4620005', 'cat1660006', 'cat4170015', 'cat430028', 'cat3330002', 'cat4110001', 'cat1910074', 'cat4320003']","['cat2410011', 'cat4310015', 'cat4620005', 'cat1660006', 'cat4170015', 'cat430028', 'cat3330002', 'cat4110001', 'cat1910074', 'cat4320003']",['true'],"['19338545', '97086192', '97086260', '19338552', '97086273', '97086231', '97086286', '97086299', '97086189', '97086202', '97086257', '97086215', '9791754', '97086228']",slim fit convertible sleeve portofino shirt,slim fit convertible sleeve portofino shirt,"['Shirts', '0097_09791754_0001', 'Portofino Shirts', '0097_09791754_0058']","['Wear to Work', 'L Petite', 'Black', 'L', 'Portofino Shirt', 'M', 'Button Down', 'Solid', 'XXS', 'White', 'S', 'XL', 'XL Petite', 'Long', 'Pitch Black', 'Slim', 'XS']",POPULAR_PRODUCTS,"['cat2410011', 'cat4620005', 'cat1660006', 'cat430028', 'cat1910074', 'slim fit convertible sleeve portofino shirt', 'cat4310015', 'cat4170015', 'cat3330002', 'cat4110001', 'Tops', 'women', 'cat4320003']",1.66169E+18,TRUE,Slim,Portofino Shirt,,,,,
19000100,FALSE,"['White', 'Pitch Black', 'Ivory']","['White::https://images.express.com/is/image/expressfashion/0086_06419688_0003?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon', 'Black::https://images.express.com/is/image/expressfashion/0086_06419688_0058?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon', 'White::https://images.express.com/is/image/expressfashion/0086_06419688_0001?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon']","['White', 'Black']",[9.95],//www.express.com/clothing/women/best-loved-cami/pro/6419688/cat430028,"['0086_06419688_0001', '0086_06419688_0058', '0086_06419688_0003']",Tops,/clothing/women/best-loved-cami/pro/6419688/cat430028,Casual,6419688,,14818,"['Tops', 'Gifts Under $20 ', 'Stocking Stuffers', 'Gifts Under $30', 'Camis', 'W - SELECT CASUAL KNIT TOPS BOGO 50% OFF -', 'Gifts For Her ', 'Modern Essential Tops', 'Camis & Tanks', '*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21']",TRUE,Price Reflects 50% Off,"['XXS', 'XL', 'XXS Petite', 'M', 'L', 'S', 'XL Petite', 'XS']",6419688,['False'],"Simple styling, a fitted shape and comfortable stretch fabric make this cami an essential layering partner for sheer tops and an easy, wear-alone option for warm days.",Tops,$9.95,best loved cami,Solid,"Simple styling, a fitted shape and comfortable stretch fabric make this cami an essential layering partner for sheer tops and an easy, wear-alone option for warm days.","['1', '3', '58']","https://images.express.com/is/image/expressfashion/0086_06419688_0001?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon","['Tops', 'Gifts Under $20 ', 'Stocking Stuffers', 'Gifts Under $30', 'Camis', 'W - SELECT CASUAL KNIT TOPS BOGO 50% OFF -', 'Gifts For Her ', 'Modern Essential Tops', 'Camis & Tanks', '*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21']",TRUE,FALSE,Ivory,9.95,Camis,FALSE,6419688,"['Modern Essential Tops', 'Camis & Tanks']",4595,FALSE,"{""cat1920044"": {""totalProductCount"": 35, ""categoryName"": ""Camis"", ""navigable"": true, ""viewAllChildProducts"": true, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Camis"", ""categoryId"": ""cat1920044""}, ""cat1850010"": {""totalProductCount"": 110, ""categoryName"": ""Camis & Tanks"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": ""womens camis and tanks"", ""h1CategoryName"": ""Camis And Tank Tops"", ""categoryId"": ""cat1850010""}, ""cat4800008"": {""totalProductCount"": 43, ""categoryName"": ""Modern Essential Tops"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4800008""}, ""cat4310015"": {""totalProductCount"": 497, ""categoryName"": ""*W INCLUSION - Feb/Mar DM (40% Off any shirt or top) - 2.21"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4310015""}, ""cat430028"": {""totalProductCount"": 559, ""categoryName"": ""Tops"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Tops"", ""categoryId"": ""cat430028""}, ""cat4740002"": {""totalProductCount"": 66, ""categoryName"": ""Gifts Under $20 "", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat4740002""}, ""cat3590009"": {""totalProductCount"": 9, ""categoryName"": ""W - SELECT CASUAL KNIT TOPS BOGO 50% OFF -"", ""navigable"": true, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": null, ""categoryId"": ""cat3590009""}, ""cat1910030"": {""totalProductCount"": 37, ""categoryName"": ""Gifts For Her "", ""navigable"": true, ""viewAllChildProducts"": true, ""seoCategoryName"": null, ""h1CategoryName"": ""Holidays Gifts For Her"", ""categoryId"": ""cat1910030""}, ""cat1700043"": {""totalProductCount"": 65, ""categoryName"": ""Stocking Stuffers"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Stocking Stuffers for Women"", ""categoryId"": ""cat1700043""}, ""cat1700040"": {""totalProductCount"": 106, ""categoryName"": ""Gifts Under $30"", ""navigable"": false, ""viewAllChildProducts"": false, ""seoCategoryName"": null, ""h1CategoryName"": ""Womens Gifts Under $30 "", ""categoryId"": ""cat1700040""}}",19.9,Scoop,Modern Essential Tops,['6419688'],0086_06419688_0001,/clothing/women/best-loved-cami/pro/6419688/cat430028,women,,"['86856003', '86855952', '11717409', '86855965', '86880493', '19268538', '19268545', '86856058', '86856061', '86855936', '86855981', '86855994', '86880477', '86855949', '86856032', '86856045', '19342689', '11717386', '86880480', '19268590', '11717348', '86856016']","['In Store', 'Online']",TRUE,Regular,['Tops'],"['White::0086_06419688_0001', 'Pitch Black::0086_06419688_0058', 'Ivory::0086_06419688_0003']",Basic,best loved cami,TRUE,['women'],"['https://images.express.com/is/image/expressfashion/0086_06419688_0001?cache=on&wid=361&fmt=jpeg&qlt=75,1&resmode=sharp2&op_usm=1,1,5,0&defaultImage=Photo-Coming-Soon']",4595,"['{""color"": ""White"", ""skuUpc"": ""0086_06419688_0001"", ""defaultSku"": true}', '{""color"": ""Ivory"", ""skuUpc"": ""0086_06419688_0003"", ""defaultSku"": false}', '{""color"": ""Pitch Black"", ""skuUpc"": ""0086_06419688_0058"", ""defaultSku"": false}']","['cat430028', 'cat4740002', 'cat1700043', 'cat1700040', 'cat1920044', 'cat3590009', 'cat1910030', 'cat4800008', 'cat1850010', 'cat4310015']",TRUE,$9.95,FALSE,TRUE,Sleeveless,$19.90,"['White::0086_06419688_0001::True', 'Ivory::0086_06419688_0003::False', 'Pitch Black::0086_06419688_0058::False']",FALSE,$19.90,6419688,1.58471E+12,9dbd1262-0541-45c7-8d56-2efe44e5f3ac,"['cat1700043', 'cat4310015', 'cat4740002', 'cat1700040', 'cat4800008', 'cat430028', 'cat1850010', 'cat1910030', 'cat1920044', 'cat3590009']","['cat1700043', 'cat4310015', 'cat4740002', 'cat1700040', 'cat4800008', 'cat430028', 'cat1850010', 'cat1910030', 'cat1920044', 'cat3590009']","['cat1700043', 'cat4310015', 'cat4740002', 'cat1700040', 'cat4800008', 'cat430028', 'cat1850010', 'cat1910030', 'cat1920044', 'cat3590009']",['true'],"['86855949', '19268590', '11717386', '86855936', '19268545', '6419688', '11717348', '19268538', '86880477', '11717409', '86880493', '86856032', '86856045', '86856061', '19342689', '86880480', '86855952', '86855965', '86856003', '86856058', '86855981', '86855994', '86856016']",best loved cami,best loved cami,"['Modern Essential Tops', 'Camis', '0086_06419688_0001', '0086_06419688_0058', '0086_06419688_0003']","['Scoop', 'Casual', 'Black', 'L', 'M', 'Solid', 'XXS', 'White', 'S', 'XL', 'Ivory', 'XL Petite', 'Sleeveless', 'Pitch Black', 'XS', 'XXS Petite']",POPULAR_PRODUCTS,"['cat430028', 'cat1850010', 'best loved cami', 'cat1910030', 'cat3590009', 'cat1700043', 'cat4310015', 'cat4740002', 'cat1700040', 'cat4800008', 'Tops', 'cat1920044', 'women']",1.66169E+18,TRUE,,,,,,,
